age,height_cm,weight_kg,overall,potential,value,wage_eur,international_reputation,weak_foot,skill_moves,position,team_jersey_number,pace,shooting,passing,dribbling,defending,physic,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
19,176,62,58,69,210000,2000,1,3,2,SUB,85,60,48,60,58,44,39,,,,,,51,49,51,66,47,58,56,49,65,62,54,64,44,50,78,53,52,34,37,40,47,28,50,57,56,58,39,51,58,13,13,10,13,12
20,187,77,58,69,200000,2000,1,2,2,SUB,19,64,29,48,46,57,64,,,,,,58,21,59,53,27,43,26,26,51,46,58,68,62,41,52,41,60,62,64,31,67,56,39,38,31,47,46,64,65,10,15,13,8,12
21,188,75,58,69,220000,1000,1,3,2,RDM,27,62,47,54,55,54,71,,,,,,48,40,56,64,43,52,39,35,59,60,56,66,63,52,33,57,51,70,73,54,72,54,53,49,44,44,52,57,53,7,7,6,15,5
20,183,76,58,69,200000,2000,1,4,3,SUB,16,74,44,52,59,52,58,,,,,,57,39,51,59,38,60,45,36,55,57,75,73,60,56,56,58,64,56,59,41,58,51,54,40,40,48,47,56,55,8,7,8,5,14
20,170,63,58,69,220000,1000,1,2,2,SUB,19,73,46,52,59,28,49,,,,,,52,49,31,58,40,59,39,39,43,61,71,74,50,50,64,45,48,59,48,39,38,21,52,53,47,41,24,34,33,13,9,12,9,13
21,171,67,58,69,220000,1000,1,3,3,RES,31,74,53,58,64,48,45,,,,,,51,51,45,64,51,65,58,53,65,64,72,75,59,53,75,66,54,40,47,43,43,47,56,51,57,63,48,49,52,6,11,14,12,6
20,175,70,58,69,200000,1000,1,2,2,SUB,58,63,35,40,57,59,56,,,,,,54,32,50,36,37,68,38,41,29,42,64,62,50,55,43,35,56,58,52,36,62,60,51,41,47,43,56,64,64,7,11,6,7,9
20,171,67,58,69,220000,2000,1,3,2,SUB,40,66,63,48,64,28,41,,,,,,55,67,48,46,56,67,48,39,42,65,63,69,51,40,82,72,41,48,42,49,29,19,49,51,65,48,28,26,35,13,6,10,14,7
22,177,66,58,68,210000,2000,1,3,2,LM,23,73,57,45,62,25,53,,,,,,35,60,53,51,50,63,48,30,47,57,72,74,71,55,71,56,52,58,60,53,28,33,50,46,61,47,26,12,21,7,13,6,12,8
22,195,81,58,68,160000,1000,1,2,1,GK,1,,,,,,,59,57,56,58,57,16,15,16,33,15,19,16,17,24,27,46,44,39,55,45,42,58,37,51,19,36,23,14,33,23,28,14,19,12,59,57,56,57,58
21,170,75,58,68,210000,2000,1,3,2,SUB,10,68,52,51,65,27,46,,,,,,50,53,41,53,49,63,51,41,46,62,71,65,73,54,91,57,85,52,45,49,31,23,48,53,44,49,27,24,29,13,13,15,12,15
22,180,73,58,68,200000,2000,1,3,3,CAM,20,75,52,52,60,45,68,,,,,,46,52,49,53,46,59,68,65,50,56,71,78,73,65,62,51,60,81,68,52,54,55,58,52,58,50,26,52,53,15,8,13,10,12
21,175,75,58,68,210000,1000,1,4,2,SUB,26,74,52,46,57,29,62,,,,,,47,57,51,53,34,54,35,34,40,54,75,74,79,52,74,51,73,46,76,43,43,18,59,41,54,52,39,21,19,14,8,14,11,8
23,183,80,58,68,160000,1000,1,3,1,SUB,17,,,,,,,60,61,54,55,58,8,7,14,24,6,12,13,14,18,15,30,33,43,47,41,41,52,24,53,11,18,10,6,27,21,39,20,13,10,60,61,54,58,55
22,196,94,58,68,160000,2000,1,3,1,SUB,29,,,,,,,60,59,62,60,56,10,12,19,30,9,16,10,10,30,24,35,32,37,42,42,47,57,23,66,11,32,14,8,31,24,39,26,17,13,60,59,62,56,60
22,183,73,58,68,210000,2000,1,4,2,SUB,23,80,54,45,60,32,61,,,,,,35,57,53,52,53,57,45,34,36,58,79,81,81,48,75,54,68,71,70,49,25,12,48,51,56,45,49,24,26,15,9,9,10,6
22,180,70,58,68,190000,1000,1,3,2,CB,21,50,28,30,35,59,61,,,,,,30,24,53,35,23,28,23,22,27,36,53,48,48,52,62,36,70,62,60,24,58,58,56,27,33,47,59,62,60,8,5,6,14,13
22,174,65,58,68,180000,3000,1,4,2,SUB,27,84,27,48,52,55,60,,,,,,55,23,52,54,28,48,34,33,50,47,80,88,71,49,81,27,62,55,66,28,50,51,49,37,38,41,56,57,57,15,10,12,12,12
20,178,70,58,68,190000,2000,1,2,2,RES,21,73,42,48,55,55,67,,,,,,55,38,51,50,34,53,45,41,44,53,73,73,67,52,70,49,73,68,68,44,60,54,46,43,42,50,55,56,56,5,10,8,12,13
21,175,70,58,68,200000,1000,1,3,3,LDM,8,66,52,56,63,49,52,,,,,,52,50,44,61,48,62,50,52,54,61,68,64,78,50,75,53,49,67,50,54,39,53,55,56,51,56,44,52,47,15,10,14,15,9
20,185,72,58,68,210000,1000,1,3,2,SUB,14,89,49,45,56,26,63,,,,,,50,51,48,45,34,54,34,33,40,49,89,89,79,63,68,47,68,72,70,45,31,28,66,49,46,48,34,11,17,6,7,12,13,8
21,178,64,58,68,190000,1000,1,3,2,RDM,8,56,50,55,58,57,55,,,,,,54,51,55,57,43,58,55,54,54,55,64,49,64,57,74,52,63,62,51,46,55,58,55,54,51,52,56,59,55,10,6,10,6,7
20,188,76,58,68,200000,1000,1,3,2,RDM,8,49,55,57,54,56,67,,,,,,55,54,56,57,46,55,59,63,54,56,50,48,48,55,42,58,51,72,67,57,63,57,52,57,57,56,56,56,52,10,12,9,6,6
20,191,79,58,68,190000,1000,1,4,2,SUB,20,67,28,43,43,55,67,,,,,,31,18,56,48,25,38,48,48,47,47,65,69,56,54,31,51,71,68,70,30,57,55,21,43,18,49,56,55,52,7,14,13,10,6
21,180,70,58,68,210000,1000,1,3,2,SUB,27,67,52,54,58,52,62,,,,,,56,53,51,57,51,58,56,50,52,57,66,67,65,45,69,52,68,66,62,50,57,50,52,51,53,57,50,55,52,10,12,7,13,14
21,184,69,58,68,210000,5000,1,2,2,RES,36,69,55,40,56,25,54,,,,,,35,57,60,42,40,59,42,33,33,49,68,70,62,52,55,60,71,57,59,48,32,16,58,47,63,47,28,18,18,9,12,10,5,7
21,180,70,58,68,200000,1000,1,3,2,SUB,20,60,45,57,60,50,57,,,,,,50,45,43,66,35,61,36,67,63,61,59,61,57,50,61,54,65,63,55,39,50,42,50,48,40,55,50,57,53,12,13,10,10,11
21,193,80,58,68,160000,1000,1,2,1,RES,16,,,,,,,58,58,59,59,59,11,8,13,19,8,10,11,13,21,19,33,32,21,44,23,44,45,17,60,9,23,8,7,27,15,42,7,11,13,58,58,59,59,59
21,184,77,58,68,210000,2000,1,4,2,SUB,17,58,57,43,56,21,52,,,,,,32,59,59,51,43,57,42,32,37,56,56,59,53,56,58,58,67,50,59,55,31,14,58,48,65,52,14,22,16,11,9,14,14,11
21,185,76,58,68,200000,2000,1,3,2,RES,16,66,41,59,66,46,50,,,,,,54,43,49,64,49,67,58,40,59,64,68,64,69,59,73,40,50,45,55,33,43,25,54,61,39,58,49,55,48,15,6,6,7,11
20,177,72,58,68,190000,1000,1,2,2,RES,46,76,31,51,56,55,50,,,,,,51,28,41,54,34,55,35,40,48,48,79,74,77,48,72,29,51,60,44,32,52,61,49,56,42,44,53,57,55,12,10,9,7,12
21,188,79,58,68,160000,1000,1,2,1,SUB,22,,,,,,,55,58,50,57,58,12,9,11,29,5,9,13,11,27,10,48,35,32,57,34,38,41,24,58,6,23,8,5,34,16,25,5,10,12,55,58,50,58,57
19,171,71,58,68,200000,1000,1,3,3,LS,12,84,53,49,61,24,54,,,,,,53,55,39,52,45,60,48,33,44,59,85,83,74,45,73,54,73,50,62,51,35,15,61,50,38,54,23,25,23,15,7,12,7,7
20,176,68,58,68,210000,1000,1,3,2,SUB,16,65,55,55,60,17,54,,,,,,45,64,42,62,50,59,58,39,51,60,64,66,67,55,67,49,62,63,55,40,40,10,55,58,54,44,17,15,10,8,7,11,13,5
20,173,67,58,68,210000,2000,1,3,3,LM,34,58,49,54,62,44,58,,,,,,44,51,46,62,26,62,45,30,60,62,63,54,57,56,68,53,60,59,59,45,53,44,50,56,46,60,40,47,49,10,9,7,7,10
20,176,62,58,68,190000,1000,1,2,2,RES,22,73,32,54,57,53,52,,,,,,64,24,28,57,27,53,53,42,48,54,72,73,79,45,77,53,42,51,54,26,51,53,41,44,32,41,51,60,63,7,15,14,7,13
19,174,70,58,68,180000,1000,1,2,2,RES,28,63,34,41,57,58,56,,,,,,55,32,45,38,28,60,39,31,34,50,66,61,59,53,73,35,59,58,52,33,61,59,46,38,44,48,56,64,61,9,12,14,5,14
20,178,75,58,68,210000,2000,1,3,2,RES,32,62,60,41,56,29,58,,,,,,31,61,59,47,56,55,36,32,34,55,61,63,62,45,68,62,62,62,59,57,50,18,58,51,58,48,29,27,26,10,7,14,13,6
21,194,80,58,68,160000,1000,1,3,1,RES,29,,,,,,,59,58,56,59,50,13,7,10,15,8,7,12,13,21,18,18,20,22,58,20,42,37,21,56,8,25,7,9,53,13,23,8,11,12,59,58,56,50,59
20,178,64,58,68,210000,1000,1,3,2,RES,94,60,50,60,62,45,45,,,,,,49,48,46,70,50,62,59,45,68,60,61,60,63,51,74,58,58,48,40,44,48,39,48,51,56,60,41,49,59,8,10,6,8,6
20,183,82,58,68,190000,1000,1,2,2,SUB,50,73,35,52,58,54,66,,,,,,57,32,49,55,28,58,54,33,42,55,70,75,65,56,54,41,62,61,71,36,60,52,48,51,35,56,52,60,53,11,6,11,12,11
21,179,71,58,68,190000,2000,1,3,2,SUB,16,71,36,53,57,55,50,,,,,,55,35,43,60,31,57,38,33,58,52,72,71,71,54,65,36,60,55,45,34,56,57,54,46,47,50,55,58,56,9,10,13,6,8
22,169,66,58,68,180000,1000,1,2,2,SUB,3,69,27,50,64,53,48,,,,,,50,28,51,53,26,59,52,48,49,62,66,72,85,56,87,29,63,67,35,20,55,53,43,44,30,52,52,53,56,11,6,5,9,8
20,176,57,58,68,210000,1000,1,2,3,SUB,39,78,52,49,61,41,57,,,,,,47,51,42,52,48,58,43,34,49,58,81,76,77,52,80,56,56,68,48,52,66,40,49,52,54,43,51,32,35,12,14,7,7,5
20,177,72,58,68,200000,2000,1,2,2,SUB,22,67,46,56,61,50,53,,,,,,45,36,58,65,47,63,42,46,62,55,68,67,64,54,77,68,61,61,45,42,63,46,61,52,49,50,40,55,66,10,7,13,13,10
20,183,72,58,68,190000,1000,1,3,2,RES,32,66,57,52,53,56,63,,,,,,55,55,62,59,61,52,58,51,42,59,61,70,51,49,43,64,50,62,68,51,57,54,54,45,62,49,52,60,54,14,13,13,7,8
20,174,70,58,68,210000,3000,1,2,2,LM,91,66,55,54,60,36,46,,,,,,55,55,48,57,52,60,49,47,56,61,68,64,62,42,70,62,50,48,49,48,33,32,55,49,60,47,36,34,33,9,10,6,10,7
21,181,71,58,68,200000,1000,1,3,2,RES,24,71,48,54,60,55,60,,,,,,43,43,50,60,32,57,40,45,58,60,73,70,72,53,74,56,70,69,57,52,53,54,51,57,48,56,55,57,55,8,8,5,12,13
20,182,66,58,68,210000,1000,1,3,2,RES,18,69,52,52,60,29,51,,,,,,50,51,38,55,46,61,52,43,50,57,68,69,64,55,63,56,39,55,54,52,39,25,54,51,52,56,26,29,33,5,7,10,10,15
18,177,74,58,68,190000,1000,1,4,2,RES,32,66,47,53,64,36,48,,,,,,37,41,35,56,55,66,63,35,55,63,65,66,50,63,69,58,53,40,53,48,45,21,38,62,48,50,39,40,44,6,11,6,14,12
23,169,70,58,67,200000,2000,1,3,2,RES,14,75,49,49,63,32,44,,,,,,49,51,27,50,36,61,42,40,48,58,77,74,86,48,78,51,59,61,32,49,49,41,53,51,37,42,30,30,29,8,12,12,7,15
23,173,69,58,67,200000,1000,1,3,2,SUB,14,58,54,55,61,33,48,,,,,,59,53,44,57,54,61,56,48,51,59,65,53,70,40,74,57,33,64,46,51,37,28,55,54,59,49,32,35,33,11,16,10,9,11
21,178,75,58,67,200000,1000,1,3,2,SUB,18,62,56,59,57,56,59,,,,,,57,54,52,59,51,55,57,62,58,56,63,62,67,55,64,61,54,61,57,57,64,59,54,59,64,62,52,58,57,6,10,8,11,14
22,193,83,58,67,150000,1000,1,3,1,SUB,25,,,,,,,57,56,54,57,58,13,17,17,39,17,18,18,39,41,24,45,40,42,56,63,41,51,31,59,14,18,20,19,29,28,46,9,17,11,57,56,54,58,57
23,184,72,58,67,150000,1000,1,3,1,RES,12,,,,,,,61,57,56,55,56,15,13,22,28,18,18,16,18,24,24,42,40,34,57,47,42,58,42,50,12,20,18,17,22,21,35,18,18,13,61,57,56,56,55
22,193,93,58,67,200000,1000,1,4,3,SUB,17,64,52,42,55,22,72,,,,,,33,53,64,52,44,56,48,35,34,53,60,67,58,52,52,58,55,57,85,44,62,15,54,41,51,45,17,21,14,9,12,15,7,11
21,186,77,58,67,200000,1000,1,3,2,SUB,14,64,51,59,58,44,67,,,,,,50,48,46,62,39,56,55,54,60,59,57,69,66,56,60,60,55,62,73,54,61,39,51,62,51,55,46,44,48,13,16,16,12,7
21,179,80,58,67,200000,2000,1,3,2,SUB,7,70,56,54,61,31,62,,,,,,47,54,50,57,54,58,53,52,53,57,58,80,81,56,71,62,62,61,64,55,58,33,54,57,49,52,30,24,32,11,10,13,14,10
23,181,77,58,67,180000,6000,1,2,2,RES,66,63,34,38,39,61,62,,,,,,43,31,62,44,37,36,41,37,29,40,61,64,42,49,54,51,62,67,62,22,57,57,33,31,45,48,53,68,70,12,9,10,9,13
21,177,78,58,67,200000,1000,1,3,2,RES,21,75,49,55,60,46,66,,,,,,62,54,36,53,45,58,39,50,51,60,73,76,67,52,71,46,80,64,72,41,52,44,52,61,46,58,48,48,46,13,16,13,12,14
21,183,70,58,67,150000,2000,1,3,1,SUB,24,,,,,,,59,57,56,58,57,14,10,14,20,14,15,13,12,27,20,59,55,40,48,60,42,54,20,45,14,30,21,19,12,26,35,14,13,10,59,57,56,57,58
22,195,72,58,67,150000,1000,1,1,1,SUB,13,,,,,,,60,55,54,59,56,22,14,12,32,19,21,14,16,29,24,50,47,35,56,57,41,58,25,54,12,34,18,16,30,20,36,10,17,15,60,55,54,56,59
22,194,78,58,67,180000,2000,1,3,2,RES,13,53,24,36,38,58,58,,,,,,27,18,58,44,19,31,26,28,38,40,52,53,54,49,51,35,60,43,68,24,53,55,24,33,32,38,59,60,56,13,14,7,14,14
21,175,59,58,67,200000,1000,1,3,2,RES,19,80,40,50,63,45,55,,,,,,38,36,49,59,32,63,41,30,55,58,80,80,79,53,76,53,61,68,46,34,61,35,60,49,34,47,38,56,44,8,15,6,10,8
22,188,80,58,67,180000,1000,1,2,2,SUB,19,64,39,50,52,54,67,,,,,,44,31,49,57,41,51,33,38,60,52,66,63,56,52,63,53,61,64,73,38,59,56,56,45,47,46,51,58,55,8,8,9,15,8
22,186,74,58,67,180000,4000,1,3,2,SUB,23,75,37,49,51,53,61,,,,,,50,35,52,53,31,46,42,40,45,54,74,75,66,55,53,42,52,63,62,37,58,58,41,48,42,50,50,54,51,9,7,12,6,12
21,175,74,58,67,180000,1000,1,3,2,LDM,14,62,55,54,56,57,61,,,,,,53,55,56,57,43,54,52,51,54,53,62,62,67,58,68,58,67,65,60,56,59,59,53,52,51,52,55,58,54,9,5,7,10,5
21,185,77,58,67,180000,2000,1,4,2,SUB,27,67,33,47,58,52,60,,,,,,56,33,39,51,30,55,37,44,43,59,67,67,65,58,66,35,61,66,58,26,55,54,44,38,35,55,49,57,55,10,14,7,14,8
23,165,58,58,67,180000,2000,1,2,2,SUB,18,58,34,49,55,56,63,,,,,,39,25,46,58,34,48,39,35,53,57,64,53,70,53,75,48,68,68,61,33,59,54,53,48,42,38,56,59,61,15,8,10,8,11
18,192,79,58,67,140000,1000,1,3,1,SUB,26,,,,,,,58,61,57,54,53,12,12,12,19,12,11,13,14,25,10,18,16,19,57,29,43,32,32,38,10,12,10,11,59,11,18,8,14,13,58,61,57,53,54
21,173,73,58,67,200000,2000,1,3,2,RES,11,62,57,45,59,18,53,,,,,,31,60,57,53,47,57,42,30,28,58,58,65,65,47,82,61,70,64,55,49,29,14,56,63,53,48,12,16,14,7,10,14,13,11
23,177,70,58,67,180000,3000,1,3,2,SUB,24,74,46,52,57,53,57,,,,,,56,44,38,54,39,57,53,62,51,55,75,73,61,57,51,48,55,59,56,50,58,55,54,42,38,39,54,56,54,8,12,9,7,5
22,180,70,58,67,180000,1000,1,2,2,RES,3,57,31,39,38,55,67,,,,,,32,21,52,45,37,27,22,26,50,43,55,59,56,57,56,43,63,63,71,38,62,61,30,35,32,42,53,55,54,13,12,10,14,14
21,170,65,58,67,200000,1000,1,3,3,SUB,30,72,57,47,62,25,46,,,,,,36,63,45,56,50,64,49,35,34,55,73,71,66,57,80,53,59,61,42,46,32,17,60,54,58,55,36,15,14,11,6,13,9,6
20,186,79,58,67,200000,1000,1,4,2,RW,26,66,52,54,59,32,59,,,,,,64,52,32,56,38,57,60,33,44,63,67,66,62,53,64,62,46,68,66,43,35,34,59,51,53,53,32,32,28,9,12,13,7,11
23,180,77,58,67,180000,1000,1,3,2,SUB,2,69,45,53,56,56,60,,,,,,54,41,54,58,32,53,53,39,52,56,71,67,67,52,65,54,70,57,61,47,60,53,55,47,44,49,58,56,58,8,12,10,13,13
22,176,70,58,67,200000,3000,1,3,2,LM,18,79,53,55,58,34,47,,,,,,57,50,38,56,38,53,62,34,55,60,77,81,76,50,75,63,71,55,45,54,35,16,48,53,52,47,46,32,32,8,7,9,10,7
21,186,75,58,67,200000,2000,1,3,2,SUB,6,62,44,61,57,45,57,,,,,,50,43,44,68,40,54,53,48,62,62,61,63,62,46,60,52,52,54,64,39,43,42,45,65,47,53,50,42,45,7,8,7,8,7
22,183,68,58,67,150000,1000,1,2,1,SUB,16,,,,,,,60,58,62,60,59,11,9,14,23,8,10,15,13,23,14,34,38,27,41,35,47,54,22,47,9,23,13,8,44,12,45,11,12,13,60,58,62,59,60
20,176,70,58,67,200000,2000,1,3,2,RES,35,62,55,54,60,30,49,,,,,,57,57,39,60,51,60,45,41,53,63,58,65,50,43,71,67,44,54,54,40,29,17,54,47,61,53,34,32,27,13,6,11,5,7
23,176,75,58,67,200000,1000,1,2,2,SUB,30,70,52,55,58,32,51,,,,,,53,51,30,58,43,57,49,36,57,59,72,68,61,51,68,55,53,57,53,50,38,23,56,57,57,59,36,34,32,7,12,14,11,10
21,172,67,58,67,200000,2000,1,3,2,SUB,8,67,53,51,60,27,43,,,,,,56,52,39,54,50,60,46,39,42,58,77,59,70,53,67,59,40,52,44,48,29,17,56,51,60,54,27,29,26,14,7,12,10,7
21,183,69,58,67,200000,1000,1,3,3,SUB,16,77,50,53,61,24,48,,,,,,55,48,36,53,45,61,63,60,49,57,76,78,75,49,65,59,33,49,56,43,31,22,53,51,53,56,23,24,23,13,13,11,5,11
22,185,84,58,67,180000,1000,1,2,2,SUB,20,54,26,32,30,57,66,,,,,,24,23,58,41,16,23,18,24,32,33,55,54,39,49,53,38,66,57,74,23,59,57,25,28,33,48,54,59,54,9,9,7,12,10
21,182,75,58,67,200000,1000,1,3,2,SUB,29,63,43,52,56,53,66,,,,,,42,43,53,60,31,55,38,32,51,58,62,63,58,56,57,42,64,73,66,46,58,57,51,58,35,35,41,60,58,10,8,7,12,7
20,168,63,58,67,180000,1000,1,2,3,SUB,13,73,43,56,56,52,55,,,,,,67,33,40,57,44,55,63,35,49,50,70,75,72,48,83,55,69,68,49,50,49,51,55,53,38,45,50,56,55,12,6,14,13,9
23,191,87,58,67,200000,2000,1,3,2,SUB,18,73,54,40,52,26,69,,,,,,26,58,75,46,46,50,31,25,40,52,70,75,64,47,62,51,67,53,82,49,56,16,48,51,64,48,24,21,17,11,7,13,13,14
22,185,80,58,67,180000,1000,1,3,2,LB,5,62,28,47,53,54,68,,,,,,53,21,60,58,20,50,48,27,44,53,59,64,63,47,59,44,76,70,73,28,51,55,26,31,31,41,46,57,59,12,9,7,8,13
21,186,82,58,67,180000,2000,1,3,2,SUB,23,66,24,45,53,55,65,,,,,,56,19,53,52,18,54,41,26,37,50,65,67,60,54,55,35,49,62,70,24,62,55,34,32,28,38,49,61,60,12,9,7,9,14
22,182,78,58,67,200000,1000,1,3,2,RES,49,66,51,53,60,37,54,,,,,,59,52,37,55,38,61,49,35,49,59,64,68,62,48,55,58,48,59,57,45,42,34,49,53,51,49,35,39,38,15,11,6,6,6
22,178,66,58,67,180000,3000,1,3,2,SUB,24,76,29,51,53,54,53,,,,,,55,29,42,54,23,52,35,38,48,50,78,75,60,55,74,26,66,63,48,27,51,56,50,49,34,45,54,55,56,8,11,12,8,11
22,192,80,58,67,200000,1000,1,3,2,SUB,33,55,56,41,52,27,72,,,,,,27,55,62,47,48,54,45,44,25,56,47,61,38,51,38,61,57,64,79,52,67,19,62,55,58,52,24,26,19,8,8,7,14,11
21,180,77,58,67,200000,4000,1,3,2,SUB,40,67,58,48,61,27,61,,,,,,57,57,50,49,57,63,52,36,41,59,67,67,60,58,59,66,50,54,66,52,59,28,55,46,57,51,21,27,24,10,12,13,15,9
20,180,72,58,67,180000,3000,1,3,2,RES,44,62,32,40,54,60,53,,,,,,55,31,47,40,30,63,36,35,32,39,67,57,55,58,44,28,62,59,47,33,58,55,48,34,48,40,55,69,67,11,6,13,10,9
22,190,75,58,67,200000,1000,1,3,2,SUB,25,61,58,40,52,19,70,,,,,,31,59,54,44,42,53,39,25,37,54,55,66,46,49,51,66,61,64,90,51,31,18,52,48,64,49,19,10,13,15,12,13,10,9
23,180,76,58,66,190000,3000,1,4,2,SUB,17,71,57,40,54,32,59,,,,,,35,60,59,54,54,50,46,30,27,54,74,69,68,49,67,58,64,65,61,51,46,34,52,33,51,51,25,33,22,10,7,7,7,13
23,192,88,58,66,140000,1000,1,2,1,SUB,20,,,,,,,59,55,50,62,56,13,15,17,31,13,13,18,16,22,19,46,44,32,50,58,38,51,33,33,15,25,23,17,19,22,24,30,13,12,59,55,50,56,62
23,171,71,58,66,170000,1000,1,2,2,SUB,3,67,31,55,58,53,60,,,,,,58,17,42,56,19,57,57,58,54,55,65,68,70,45,79,43,66,74,56,48,49,52,58,52,35,57,55,53,56,14,14,12,9,14
22,198,90,58,66,140000,1000,1,2,1,SUB,12,,,,,,,60,63,60,58,50,20,13,12,25,17,19,17,17,22,22,35,41,28,50,50,45,42,38,66,16,43,11,14,18,23,49,12,20,20,60,63,60,50,58
24,185,72,58,66,140000,3000,1,2,1,RES,22,,,,,,,59,63,52,54,57,18,15,21,26,13,17,20,16,24,18,42,41,36,49,68,39,54,27,48,11,24,14,18,47,19,26,15,15,19,59,63,52,57,54
23,180,78,58,66,170000,2000,1,3,2,RCB,4,57,26,37,39,58,60,,,,,,21,21,57,49,28,27,26,29,48,52,55,59,43,53,63,38,70,65,61,21,47,55,27,29,34,46,59,58,58,14,7,14,8,7
22,188,73,58,66,170000,1000,1,3,2,SUB,20,64,34,52,56,57,61,,,,,,54,32,57,54,26,56,52,33,53,55,62,65,59,51,65,45,73,65,62,22,50,55,48,51,45,57,57,57,58,7,6,11,8,7
22,173,72,58,66,180000,3000,1,3,2,SUB,15,71,55,57,63,44,48,,,,,,51,53,42,62,51,60,49,41,57,62,75,67,77,55,81,58,55,54,43,58,49,49,54,60,58,56,45,42,39,15,12,11,6,13
21,179,72,58,66,190000,2000,1,3,3,SUB,24,72,49,54,62,53,54,,,,,,55,52,42,56,35,63,55,57,46,60,76,69,67,53,70,55,61,55,59,43,40,54,48,56,44,53,53,55,56,5,13,6,9,9
21,187,81,58,66,170000,1000,1,3,2,RES,33,75,25,38,33,56,67,,,,,,26,16,50,50,23,30,22,26,45,33,76,74,45,42,31,45,68,40,87,20,49,51,47,32,33,47,55,61,57,12,8,13,6,9
23,178,75,58,66,190000,3000,1,4,5,RES,19,76,46,48,68,22,37,,,,,,53,41,27,50,42,69,48,41,32,65,78,74,80,45,83,59,44,48,34,42,28,22,48,53,52,67,23,21,19,10,11,10,13,9
23,185,73,58,66,190000,3000,1,2,2,RES,20,79,54,48,58,26,65,,,,,,40,56,51,52,43,57,48,34,45,56,77,81,68,58,64,54,66,69,68,52,52,30,54,53,52,50,19,24,22,12,12,7,7,9
24,180,83,58,66,140000,2000,1,2,1,SUB,12,,,,,,,55,56,62,56,61,11,8,10,28,9,11,12,13,22,16,22,30,31,53,49,47,60,22,40,5,20,7,5,33,19,46,15,14,13,55,56,62,61,56
23,194,86,58,66,140000,1000,1,2,1,SUB,26,,,,,,,62,58,56,60,55,10,7,13,20,7,11,13,12,20,15,32,28,35,45,33,42,42,18,63,9,21,13,6,42,19,38,8,10,14,62,58,56,55,60
22,197,88,58,66,140000,1000,1,2,1,SUB,32,,,,,,,58,57,60,54,60,13,7,10,23,8,11,13,12,23,18,22,23,29,50,38,45,54,21,60,6,22,12,6,24,10,25,14,13,11,58,57,60,60,54
22,178,65,58,66,190000,2000,1,2,2,RES,21,60,61,45,56,24,43,,,,,,37,64,68,52,47,57,44,34,36,54,60,60,52,51,74,58,66,53,40,61,31,17,53,50,66,47,29,13,15,15,12,10,6,7
21,175,67,58,66,170000,2000,1,3,2,SUB,17,75,43,53,54,58,58,,,,,,43,38,49,58,31,49,44,47,57,53,72,77,74,58,73,56,77,56,56,44,60,57,35,55,49,47,60,59,58,8,6,6,11,13
23,193,84,58,66,170000,1000,1,3,2,LCB,50,50,28,39,29,56,64,,,,,,24,20,58,52,22,24,21,23,50,30,50,50,34,50,34,50,71,57,69,23,58,55,29,31,30,50,54,59,56,6,10,6,9,6
24,186,79,58,66,170000,1000,1,2,2,CM,4,53,32,44,42,58,61,,,,,,40,25,52,50,36,40,31,30,45,42,54,53,45,50,54,43,71,55,64,30,59,52,42,43,40,45,68,55,55,14,11,14,5,13
21,178,70,58,66,190000,1000,1,3,2,SUB,13,73,56,45,61,26,48,,,,,,44,58,44,48,50,59,53,49,36,58,74,72,77,53,75,57,66,54,48,52,36,23,61,42,52,49,20,27,27,13,7,5,11,9
20,179,67,58,66,190000,2000,1,3,2,RES,25,60,44,52,58,55,45,,,,,,36,41,37,62,39,54,41,37,59,59,64,56,69,59,71,53,50,54,40,47,45,60,43,54,38,39,52,60,55,11,7,11,6,11
23,188,90,58,66,170000,1000,1,3,2,SUB,5,61,24,35,37,55,77,,,,,,36,20,47,41,29,34,28,22,33,33,66,57,43,51,56,38,70,62,87,19,74,51,22,31,25,47,58,57,51,12,12,6,15,12
22,168,68,58,66,190000,1000,1,3,2,SUB,15,69,43,56,61,51,59,,,,,,49,37,38,62,33,57,36,56,59,59,67,71,77,56,84,54,59,76,51,42,58,54,55,55,53,54,49,56,49,9,11,9,5,11
21,182,78,58,66,170000,1000,1,2,2,RES,25,70,30,44,54,54,61,,,,,,50,31,45,51,27,51,43,29,36,52,71,70,68,48,65,25,73,73,61,24,42,53,51,37,42,38,53,58,58,9,13,9,6,11
22,170,63,58,66,170000,4000,1,3,2,RES,35,63,35,52,58,54,58,,,,,,42,30,49,59,25,56,45,30,58,58,66,61,60,55,86,44,61,57,53,34,72,56,48,54,50,49,52,56,57,13,14,14,7,15
22,182,70,58,66,190000,2000,1,2,2,RES,27,80,40,56,59,36,63,,,,,,40,37,44,67,42,54,49,40,60,60,78,81,81,57,61,40,54,64,69,48,47,24,35,53,46,59,38,36,49,10,13,13,14,7
